"Jahr","StatZoneSort","StatZoneCd","StatZoneLang","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","ProjStatus","ProjStatusSort","EigentumsartSort","Eigentumsart","AnzWhg"
2009,22,"02107","Auf der Egg",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,22,"02107","Auf der Egg",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,22,"02107","Auf der Egg",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,22,"02107","Auf der Egg",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,22,"02107","Auf der Egg",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,22,"02107","Auf der Egg",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,22,"02107","Auf der Egg",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,22,"02107","Auf der Egg",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,23,"02108","Kalchbühl",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,23,"02108","Kalchbühl",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,23,"02108","Kalchbühl",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,23,"02108","Kalchbühl",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,23,"02108","Kalchbühl",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,23,"02108","Kalchbühl",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,23,"02108","Kalchbühl",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,23,"02108","Kalchbühl",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",9
2009,23,"02108","Kalchbühl",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,23,"02108","Kalchbühl",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,24,"02109","Entlisberg",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,24,"02109","Entlisberg",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,24,"02109","Entlisberg",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,24,"02109","Entlisberg",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,24,"02109","Entlisberg",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,24,"02109","Entlisberg",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,24,"02109","Entlisberg",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,24,"02109","Entlisberg",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",10
2009,24,"02109","Entlisberg",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,24,"02109","Entlisberg",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,25,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,25,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,25,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,25,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,25,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,25,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,25,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,25,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",2
2009,25,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,25,"02110","Verenastrasse",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,26,"02111","Seeblickstrasse",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,26,"02111","Seeblickstrasse",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,26,"02111","Seeblickstrasse",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,26,"02111","Seeblickstrasse",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,26,"02111","Seeblickstrasse",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,26,"02111","Seeblickstrasse",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,26,"02111","Seeblickstrasse",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,26,"02111","Seeblickstrasse",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,26,"02111","Seeblickstrasse",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,26,"02111","Seeblickstrasse",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,27,"02112","See Süd-West",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,27,"02112","See Süd-West",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,27,"02112","See Süd-West",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,27,"02112","See Süd-West",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,27,"02112","See Süd-West",21,"021","Wollishofen",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,27,"02112","See Süd-West",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,27,"02112","See Süd-West",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,27,"02112","See Süd-West",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,27,"02112","See Süd-West",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,27,"02112","See Süd-West",21,"021","Wollishofen",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,28,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",6
2009,28,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",75
2009,28,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,28,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,28,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,28,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,28,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",130
2009,28,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,28,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,28,"02301","Höckler",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,29,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,29,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,29,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,29,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,29,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,29,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,29,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",64
2009,29,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,29,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,29,"02302","Marbachweg",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,30,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,30,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,30,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,30,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,30,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,30,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,30,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,30,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,30,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,30,"02303","Sihlweidstrasse",23,"023","Leimbach",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,31,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,31,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,31,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,31,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,31,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,31,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,31,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,31,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,31,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,31,"02401","Parkring",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,32,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,32,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,32,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,32,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,32,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,32,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,32,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,32,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,32,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,32,"02402","Kongresshaus",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,33,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,33,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,33,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,33,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,33,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,33,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,33,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,33,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,33,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,33,"02403","Belvoir-Park",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,34,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,34,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,34,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,34,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",2
2009,34,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,34,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,34,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,34,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",14
2009,34,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,34,"02404","Museum Rietberg",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,35,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,35,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,35,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,35,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",11
2009,35,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,35,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,35,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,35,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,35,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,35,"02405","Rieterplatz",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,36,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,36,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,36,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,36,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,36,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,36,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,36,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,36,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,36,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,36,"02406","Gartenstrasse",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,37,"02407","See West",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",1,"Öffentliche Hand",0
2009,37,"02407","See West",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,37,"02407","See West",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,37,"02407","See West",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",4,"Natürliche Personen",0
2009,37,"02407","See West",24,"024","Enge",2,"2","Kreis 2","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,37,"02407","See West",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",1,"Öffentliche Hand",0
2009,37,"02407","See West",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,37,"02407","See West",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,37,"02407","See West",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",4,"Natürliche Personen",0
2009,37,"02407","See West",24,"024","Enge",2,"2","Kreis 2","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,38,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",1,"Öffentliche Hand",0
2009,38,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,38,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",3,"Übrige private Gesellschaften",16
2009,38,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",4,"Natürliche Personen",0
2009,38,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,38,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",1,"Öffentliche Hand",0
2009,38,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,38,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",3,"Übrige private Gesellschaften",89
2009,38,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",4,"Natürliche Personen",0
2009,38,"03101","Höfliweg",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,39,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",1,"Öffentliche Hand",0
2009,39,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,39,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",3,"Übrige private Gesellschaften",11
2009,39,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",4,"Natürliche Personen",0
2009,39,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,39,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",1,"Öffentliche Hand",0
2009,39,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,39,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,39,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",4,"Natürliche Personen",0
2009,39,"03102","Goldbrunnenplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,40,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",1,"Öffentliche Hand",0
2009,40,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,40,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,40,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",4,"Natürliche Personen",0
2009,40,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,40,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",1,"Öffentliche Hand",0
2009,40,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2009,40,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",3,"Übrige private Gesellschaften",0
2009,40,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",4,"Natürliche Personen",0
2009,40,"03103","Gotthelfstrasse",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",5,"Im Stockwerkeigentum",0
2009,41,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",1,"Öffentliche Hand",0
2009,41,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2009,41,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2009,41,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",4,"Natürliche Personen",0
2009,41,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2009,41,"03104","Manesseplatz",31,"031","Alt-Wiedikon",3,"3","Kreis 3","Im Bau","6703",1,"Öffentliche Hand",0
